business_id,business_name,business_url,location,is_business_closed,year_established,overall_rating,num_reviews,menu_url,menu_items_scraped_flag,price_range,phone_number,num_reviews_5_stars,num_reviews_4_stars,num_reviews_3_stars,num_reviews_2_stars,num_reviews_1_star,address_line1,city,region_code,postal_code,country_code,categories,top_food_items,monthly_ratings_by_year
RQdKieW9hqg898d_S2WwRA,Yogis Grill,/biz/yogis-grill-phoenix,"Phoenix, AZ",0,,3.5,118,/menu/yogis-grill-phoenix,1,Under $10,(602) 264-3229,34,26,26,12,20,1645 E Camelback,Phoenix,AZ,85016,US,{Japanese},"{chicken teriyaki bowl,arizona bowl,las vegas roll,chicken yakisoba,dragon roll,veggie bowl,tuna roll}","{""2016"": [[0, 3.5], [1, 3], [2, 3.5], [3, 3.5], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3.5], [9, 3.5], [10, 4], [11, 3.5]], ""2017"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 3], [9, 3], [10, 3], [11, 3]], ""2018"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
AEYNihHmGIjmUciRFo3qwA,Yin’s Chinese Resturant,/biz/yins-chinese-resturant-phoenix,"Phoenix, AZ",0,,3.5,79,/menu/yins-chinese-resturant-phoenix,1,Under $10,(602) 279-5174,34,13,13,11,8,1950 W Indian School Rd,Phoenix,AZ,85015,US,{Chinese},"{kung pao chicken,garlic chicken,lo mein lunch special,chicken fried rice,sweet and sour chicken,mongolian beef,orange beef chef's special,garlic chicken lunch special}","{""2016"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 4], [1, 4], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 3], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
OaBydYeLPOtpQXaU5DdQnw,YATAI Asian Street Food,/biz/yatai-asian-street-food-chicago,"Chicago, IL",0,,4.5,64,/menu/yatai-asian-street-food-chicago,0,,(773) 961-8000,52,8,1,1,2,6230 N Broadway St,Chicago,IL,60660,US,"{Sushi Bars,Noodles,Ramen}","{pad thai,crab rangoon,panang curry,crispy pad thai,garlic noodle,mexican roll,shoga ginger rice bowl,spicy edamame,spicy tuna roll,sweet potato tempura cream cheese roll}","{""2019"": [[3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 5], [8, 4.5], [9, 4.5]]}"
oZcbn7ENit23xbCsyu9xbA,Yasu Sushi Bistro,/biz/yasu-sushi-bistro-phoenix,"Phoenix, AZ",1,2006,4,470,/menu/yasu-sushi-bistro-phoenix/main-menu,1,$31-60,,253,83,39,39,56,4316 E Cactus Rd,Phoenix,AZ,85032,US,"{Japanese,Sushi Bars}",{},"{""2016"": [[0, 4.5], [1, 4], [2, 3], [3, 3], [4, 3], [5, 3.5], [6, 4], [7, 4], [8, 4], [9, 3.5], [10, 3], [11, 4]], ""2017"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 3], [7, 2.5], [8, 2.5], [9, 4.5], [10, 4.5], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4.5], [5, 5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 2.5], [10, 3], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5]]}"
L192hPeosT4Z1qRO8jQbfQ,Yard House - Takeout & Delivery Available,/biz/yard-house-takeout-and-delivery-available-scottsdale,"Phoenix, AZ",0,1996,3.5,574,/menu/yard-house-takeout-and-delivery-available-scottsdale/appetizers,1,$11-30,(480) 675-9273,176,202,109,40,47,7014 East Camelback Rd,Scottsdale,AZ,85251,US,"{Vegetarian,American (New),Bars}","{edge fried chicken strips,spicy tuna roll,onion ring tower,blue crab cakes,crab cake sandwich,spicy chicken breast sandwich,chopped salad,clam chowder,hawaiian poke stack,french onion soup}","{""2016"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 3.5], [10, 3], [11, 3]], ""2017"": [[0, 3.5], [1, 3.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4.5], [6, 4.5], [7, 4.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 3.5]], ""2018"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 3.5], [10, 3.5], [11, 3.5]], ""2019"": [[0, 4], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 2.5], [6, 3], [7, 3], [8, 2.5], [9, 3]]}"
RtnTbhWYw4QjKhoTBV37OA,Yard House,/biz/yard-house-glendale-2,"Phoenix, AZ",0,1996,3.5,1126,/menu/yard-house-glendale-2/appetizers,1,$11-30,(623) 872-3900,404,348,159,111,104,9401 West Westgate Blvd,Glendale,AZ,85305,US,"{Bars,Vegetarian,American (New)}","{chicken lettuce wraps,spicy tuna roll,onion ring tower,southern fried chicken,caesar salad,street tacos,clam chowder,french onion soup,fish and chips}","{""2016"": [[0, 3.5], [1, 4], [2, 3.5], [3, 3.5], [4, 3.5], [5, 4], [6, 4], [7, 4], [8, 4], [9, 3.5], [10, 4], [11, 5]], ""2017"": [[0, 4], [1, 4], [2, 2.5], [3, 3.5], [4, 3], [5, 4], [6, 3], [7, 3], [8, 4.5], [9, 4], [10, 3.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 3.5], [6, 4], [7, 4], [8, 4.5], [9, 4], [10, 3], [11, 3.5]], ""2019"": [[0, 3.5], [1, 4], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 3.5], [1, 4], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 5], [8, 4], [9, 3.5]]}"
jGiKIJCVLZHXQDSNnSLPsw,Xoco,/biz/xoco-chicago,"Chicago, IL",0,,4,3613,/menu/xoco-chicago/lunch-and-dinner,0,$11-30,(312) 723-2131,1528,1256,495,245,90,449 N Clark St,Chicago,IL,60654,US,"{Mexican,Breakfast & Brunch,Sandwiches}","{churros,short rib taco,baja chicken torta,glazed churros,ahogada torta,pepito torta,milanesa torta,red chile vegetable taco,chicken tinga taco,cubana torta}","{""2016"": [[0, 4], [1, 4], [2, 4.5], [3, 3.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4.5]], ""2017"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4], [6, 4], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4], [1, 4], [2, 4], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4], [10, 3.5], [11, 4]], ""2020"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4.5]]}"
#NAME?,XOchimilco Mexican Restaurant,/biz/xochimilco-mexican-restaurant-chicago,"Chicago, IL",0,2018,5,143,/menu/xochimilco-mexican-restaurant-chicago,0,$11-30,(773) 661-1534,130,7,1,0,5,2030-32 W Montrose Ave,Chicago,IL,60618,US,{Mexican},"{taquitos,carne asada,ceviche,lamb shank,fajitas,queso azteca,huevos divorciados,habanero bbq ribs,flautas,dobladas potosinas}","{""2018"": [[10, 5], [11, 5]], ""2019"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 5], [5, 5], [6, 5], [7, 5], [8, 4.5], [9, 5], [10, 4], [11, 4]], ""2020"": [[0, 4.5], [1, 4], [2, 4], [3, 4], [4, 4.5], [5, 4.5], [6, 5], [7, 5], [8, 5], [9, 5]]}"
E-gZcYNh9rSN7viJ_I9kzQ,Xi’an Dynasty Cuisine,/biz/xian-dynasty-cuisine-chicago,"Chicago, IL",0,,4.5,79,/menu/xian-dynasty-cuisine-chicago,0,$11-30,(773) 904-7253,59,13,2,3,2,2218 N Lincoln Ave,Chicago,IL,60614,US,{Chinese},"{hot and sour dumpling soup,combination noodle,wonton soup,cold rice noodle,xi'an style pulled pork burger,beef paomo,stone pot soup with wide rice noodle,bean sprout wheat gluten salad,stone pot soup with regular noodle,noodle with pork saozi}","{""2019"": [[1, 4.5], [2, 5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2020"": [[0, 4.5], [1, 5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4], [8, 4], [9, 4]]}"
7Ees_Pd8ehKBMAtFzjPpyQ,Wow Bao,/biz/wow-bao-chicago-3,"Chicago, IL",0,,3.5,603,/menu/wow-bao-chicago-3/rice-and-noodle-bowls,0,Under $10,(312) 658-0305,107,231,151,68,47,1 W Wacker Dr,Chicago,IL,60601,US,"{Chinese,Asian Fusion,Fast Food}","{bbq pork bao,spicy mongolian beef,thai curry chicken,kung pao chicken,teriyaki chicken,chicken bao,pork buns,whole wheat edamame,pad thai salad,steamed buns}","{""2016"": [[0, 3.5], [1, 3.5], [2, 3], [3, 3], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3], [11, 3]], ""2017"": [[0, 3], [1, 3], [2, 3], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3], [7, 3.5], [8, 3.5], [9, 3.5], [10, 3.5], [11, 4]], ""2018"": [[0, 3], [1, 3], [2, 3], [3, 2.5], [4, 3.5], [5, 3.5], [6, 3], [7, 3], [8, 3], [9, 3.5], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3.5], [6, 3.5], [7, 2.5], [8, 2.5], [9, 2], [10, 2.5], [11, 2.5]], ""2020"": [[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 2.5], [6, 3], [7, 3], [8, 3], [9, 3]]}"
emJGbFR6mtTrfMB7QkglnA,Wow Bao,/biz/wow-bao-chicago-15,"Chicago, IL",0,,3.5,91,/menu/wow-bao-chicago-15/potstickers-and-dumplings,0,$11-30,(773) 279-5216,27,27,19,11,7,200 N Michigan Ave,Chicago,IL,60601,US,"{Chinese,Fast Food,Asian Fusion}","{teriyaki chicken,bbq pork,spicy mongolian impossible bowl,spicy mongolian beef,curry chicken,zoodles,vegetable dumplings,pack bao,bao buns,hunan spicy steak bowl}","{""2018"": [[7, 3.5], [8, 3], [9, 3.5], [10, 4.5], [11, 4]], ""2019"": [[0, 4], [1, 4], [2, 3.5], [3, 4], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3], [8, 3], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 3], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3], [8, 4], [9, 4]]}"
aKF6myBnEnm2llSofy3dew,Wow Bao,/biz/wow-bao-chicago,"Chicago, IL",0,,3.5,601,/menu/wow-bao-chicago/dumplings,0,Under $10,(312) 642-5888,103,268,134,57,39,835 N Michigan Ave,Chicago,IL,60611,US,"{Chinese,Fast Food,Asian Fusion}","{thai curry chicken,spicy mongolian beef,kung pao chicken,teriyaki chicken,chicken bao,hot asian buns,whole wheat edamame,bbq pork bao,thai chicken noodle soup,pad thai salad}","{""2016"": [[0, 3], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3.5], [6, 3.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4]], ""2017"": [[0, 3], [1, 3], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3], [8, 2.5], [9, 2.5], [10, 2.5], [11, 3]], ""2018"": [[0, 3], [1, 3], [2, 3], [3, 3.5], [4, 4], [5, 3.5], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3]], ""2020"": [[0, 3], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
aOGt6tVmHtElMSupeAj9Tg,WJ Noodles,/biz/wj-noodles-chicago,"Chicago, IL",0,,4,224,/menu/wj-noodles-chicago,0,$11-30,(312) 985-8818,130,42,15,16,21,810 W Jackson Blvd,Chicago,IL,60607,US,"{Noodles,Chinese,Ramen}","{crab rangoon,dan dan noodles,roast duck ramen,shanghai dumplings,wj bowl,chicken fried rice,lo mein,szechuan boiled fish filet,pad thai,seafood ramen}","{""2018"": [[2, 5], [3, 5], [4, 4], [5, 5], [6, 5], [7, 4.5], [8, 3.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4.5], [5, 3.5], [6, 3], [7, 2.5], [8, 3.5], [9, 3], [10, 3], [11, 2.5]], ""2020"": [[0, 1.5], [1, 2], [2, 2.5], [3, 2.5], [4, 3], [5, 3], [6, 2.5], [7, 2.5], [8, 3], [9, 3]]}"
b5wtToIhvTgx7O-B7jSTfA,Wishbone,/biz/wishbone-chicago-3,"Chicago, IL",0,1990,4,860,/menu/wishbone-chicago-3/lunch,0,$11-30,(312) 850-2663,274,317,156,66,47,161 N Jefferson St,Chicago,IL,60661,US,"{Breakfast & Brunch,Southern,Bars}","{crab cakes,crunchy french toast,cajun shrimp,blackened catfish,crawfish cakes,fried catfish,red beans and rice,fried chicken,red eggs,scrambled eggs}","{""2016"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 3.5], [5, 3.5], [6, 4], [7, 4.5], [8, 4], [9, 4], [10, 4], [11, 3.5]], ""2017"": [[0, 3.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 3.5], [5, 3.5], [6, 4], [7, 4.5], [8, 4.5], [9, 4], [10, 4], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4.5], [4, 4], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 4.5], [10, 4.5], [11, 4]], ""2019"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4.5], [4, 4.5], [5, 4], [6, 3.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4], [11, 4]], ""2020"": [[0, 4], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 4.5], [6, 5], [7, 5], [8, 4.5], [9, 4.5]]}"
Ifk2tTefkmj9apIZOYyuBw,Will’s Northwoods Inn,/biz/wills-northwoods-inn-chicago,"Chicago, IL",0,,4.5,290,/menu/wills-northwoods-inn-chicago,0,$11-30,(773) 528-4400,160,88,25,11,6,3030 N Racine St,Chicago,IL,60657,US,"{Sports Bars,American (Traditional)}","{musky fest,fried pickle spears,poutine}","{""2016"": [[0, 5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 5], [1, 5], [2, 5], [3, 5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2019"": [[0, 4], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4.5], [11, 4]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 4], [9, 4]]}"
ckJXV05NfciL2S1aHAleaA,Wildflower - Crown,/biz/wildflower-crown-phoenix,"Phoenix, AZ",0,,4.5,86,/menu/wildflower-crown-phoenix,1,$11-30,(602) 883-4768,61,18,4,0,3,5813 North 7th St,Phoenix,AZ,85014,US,"{Sandwiches,Breakfast & Brunch,Salad}","{chopped salad,almond tuna sandwich,honey cured ham and swiss sandwich,roasted sweet potato sandwich}","{""2018"": [[8, 5], [9, 4.5], [10, 4], [11, 4.5]], ""2019"": [[0, 4], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 5], [6, 5], [7, 5], [8, 5], [9, 4.5], [10, 4.5], [11, 4]], ""2020"": [[0, 4], [1, 4], [2, 4.5], [3, 4.5], [4, 4], [5, 4], [6, 4], [7, 4.5], [8, 4.5], [9, 4.5]]}"
CQ75CQSyrsmb-S3UAwCHpw,Wildfire,/biz/wildfire-chicago,"Chicago, IL",0,,4,1088,/menu/wildfire-chicago/carry-out,0,$31-60,(312) 787-9000,406,373,152,97,60,159 W Erie St,Chicago,IL,60654,US,"{American (Traditional),Steakhouses,Seafood}","{filet mignon,prime rib,homemade key lime pie,cedar planked salmon,filet medallion duo,oven roasted lump crab cakes,petite filet mignon,baked french onion soup,porterhouse,creamed spinach}","{""2016"": [[0, 3.5], [1, 4], [2, 3.5], [3, 4], [4, 3.5], [5, 4], [6, 3.5], [7, 4.5], [8, 4], [9, 3.5], [10, 2.5], [11, 3.5]], ""2017"": [[0, 3.5], [1, 3], [2, 3.5], [3, 4], [4, 4.5], [5, 4.5], [6, 4], [7, 4], [8, 3.5], [9, 4], [10, 3.5], [11, 3.5]], ""2018"": [[0, 3.5], [1, 3], [2, 4], [3, 4.5], [4, 4.5], [5, 4], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5], [10, 4], [11, 3]], ""2019"": [[0, 2.5], [1, 3], [2, 3], [3, 2.5], [4, 3], [5, 3.5], [6, 4], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 3]], ""2020"": [[0, 3], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
s2gjJKptpkmwSXYRtfptZQ,Whiskey Rose Bar & Grill,/biz/whiskey-rose-bar-and-grill-glendale,"Phoenix, AZ",0,,3,346,/menu/whiskey-rose-bar-and-grill-glendale,1,$11-30,(623) 877-7673,120,53,40,44,89,6751 N Sunset Blvd,Glendale,AZ,85305,US,"{Bars,American (Traditional)}","{pulled pork,rib tips,buffalo chicken salad}","{""2016"": [[0, 3], [1, 3], [2, 3], [3, 2.5], [4, 3], [5, 3.5], [6, 4], [7, 4], [8, 3], [9, 3], [10, 2.5], [11, 3]], ""2017"": [[0, 4], [1, 3.5], [2, 2], [3, 3.5], [4, 3], [5, 3], [6, 2.5], [7, 2], [8, 2.5], [9, 2.5], [10, 2.5], [11, 2.5]], ""2018"": [[0, 4], [1, 4], [2, 3.5], [3, 3], [4, 4], [5, 4], [6, 3], [7, 3.5], [8, 3], [9, 4], [10, 3.5], [11, 4]], ""2019"": [[0, 3], [1, 3], [2, 3.5], [3, 2.5], [4, 2.5], [5, 3.5], [6, 3], [7, 3], [8, 3], [9, 2.5], [10, 2], [11, 2]], ""2020"": [[0, 2], [1, 2.5], [2, 2.5], [3, 2.5], [4, 3], [5, 3], [6, 3.5], [7, 3.5], [8, 3], [9, 3]]}"
7odjlT0RHJeStt4RGtdD_A,Wherewithall,/biz/wherewithall-chicago-2,"Chicago, IL",0,,4,51,/menu/wherewithall-chicago-2,0,,(773) 692-2192,29,9,6,6,1,3472 N Elston Ave,Chicago,IL,60618,US,{American (New)},"{hake,spanish mackerel,caviar,berry granita palate,veal loin}","{""2019"": [[6, 4.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4.5], [3, 4.5], [4, 4.5], [5, 4.5], [6, 4.5], [7, 4.5], [8, 4.5], [9, 4]]}"
hdb9ThuQUukK7GWcknDxMA,West Town Bakery & Diner,/biz/west-town-bakery-and-diner-chicago,"Chicago, IL",0,,3.5,429,/menu/west-town-bakery-and-diner-chicago,0,$11-30,(773) 904-1414,160,88,67,65,49,1916 W Chicago Ave,Chicago,IL,60622,US,"{Diners,Bakeries}","{french toast,wedding cake,benedict fresca,lemon almond,pulled short ribs,eggs benedict,short rib benedict,steak and eggs,cream cheese frosting,cronuts}","{""2016"": [[0, 4.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 3], [10, 3.5], [11, 3]], ""2017"": [[0, 4], [1, 4], [2, 3], [3, 3], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4], [11, 4]], ""2018"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 4], [10, 3.5], [11, 3.5]], ""2019"": [[0, 3], [1, 4], [2, 3], [3, 3.5], [4, 3.5], [5, 3.5], [6, 4], [7, 4], [8, 3.5], [9, 4], [10, 4], [11, 3.5]], ""2020"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 4.5], [9, 4]]}"
mieBLLemj2lEtXwchf9psw,West Egg Cafe,/biz/west-egg-cafe-chicago-2,"Chicago, IL",0,,3.5,817,/menu/west-egg-cafe-chicago-2,0,$11-30,(312) 280-8366,203,312,193,72,37,620 N Fairbanks Ct,Chicago,IL,60611,US,"{Sandwiches,Breakfast & Brunch}","{eggs benedict,dr laffs fitness french toast,albuquerque turkey benedict,huevos rancheros our way,egg whites,feta frittata,california crepe,steak and eggs,crunchberry}","{""2016"": [[0, 3.5], [1, 4], [2, 4], [3, 3.5], [4, 4.5], [5, 3.5], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4]], ""2017"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4.5], [4, 4], [5, 3.5], [6, 3], [7, 4], [8, 4], [9, 3.5], [10, 4], [11, 4]], ""2018"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3.5], [4, 4], [5, 4.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 4], [10, 4.5], [11, 4.5]], ""2019"": [[0, 4.5], [1, 4], [2, 3.5], [3, 4], [4, 4.5], [5, 4.5], [6, 3.5], [7, 4], [8, 4], [9, 4], [10, 4], [11, 4.5]], ""2020"": [[0, 4.5], [1, 4.5], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4], [7, 4], [8, 3.5], [9, 3.5]]}"
umrDQGRNied77aVg29_fVw,Welcome Chicken + Donuts,/biz/welcome-chicken-donuts-phoenix,"Phoenix, AZ",0,,4,604,/menu/welcome-chicken-donuts-phoenix,1,Under $10,(602) 258-1655,291,137,83,53,40,1535 E Buckeye Rd,Phoenix,AZ,85034,US,"{Donuts,Chicken Shop}","{fried chicken,japanese bbq,maple bacon,apple fritter,cucumber salad,chicken breast,vietnamese herb chicken,korean bbq wings,plain cake,breast combo}","{""2016"": [[0, 4.5], [1, 3.5], [2, 4], [3, 4.5], [4, 4], [5, 4], [6, 3.5], [7, 3.5], [8, 4], [9, 4], [10, 3.5], [11, 3]], ""2017"": [[0, 3.5], [1, 4], [2, 3.5], [3, 4.5], [4, 4], [5, 4], [6, 4.5], [7, 4.5], [8, 3.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2018"": [[0, 4.5], [1, 4], [2, 4], [3, 4.5], [4, 3], [5, 3.5], [6, 3], [7, 3.5], [8, 4], [9, 4], [10, 4], [11, 4]], ""2019"": [[0, 4], [1, 3.5], [2, 4], [3, 4], [4, 4], [5, 3.5], [6, 4], [7, 4], [8, 3], [9, 3.5], [10, 3.5], [11, 3.5]], ""2020"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3.5], [6, 3.5], [7, 3.5], [8, 3.5], [9, 3.5]]}"
9KhwG-nbDsBV3NNo5rFizQ,Wasabi Cafe,/biz/wasabi-cafe-chicago,"Chicago, IL",0,2002,3.5,400,/menu/wasabi-cafe-chicago,0,$11-30,(773) 698-6252,130,126,57,42,45,3908 N Lincoln Ave,Chicago,IL,60613,US,"{Japanese,Sushi Bars}","{mango tango maki,seaweed salad,ginger chicken,crab rangoon,gyoza,super white tuna,combo tataki maki,spider maki,smoked salmon,crunchy spicy tuna maki}","{""2016"": [[0, 3.5], [1, 3.5], [2, 3.5], [3, 3], [4, 3], [5, 3], [6, 4.5], [7, 4], [8, 4.5], [9, 4.5], [10, 4.5], [11, 4.5]], ""2017"": [[0, 3.5], [1, 3.5], [2, 4], [3, 4], [4, 3.5], [5, 4], [6, 4], [7, 4.5], [8, 4], [9, 3.5], [10, 3.5], [11, 3]], ""2018"": [[0, 3.5], [1, 4], [2, 4.5], [3, 4], [4, 4], [5, 4], [6, 3], [7, 3], [8, 3], [9, 3], [10, 3.5], [11, 4]], ""2019"": [[0, 4], [1, 3.5], [2, 3.5], [3, 3.5], [4, 3.5], [5, 3], [6, 3], [7, 3], [8, 3], [9, 2.5], [10, 2.5], [11, 3]], ""2020"": [[0, 3], [1, 3], [2, 3], [3, 2.5], [4, 2.5], [5, 2.5], [6, 3], [7, 3], [8, 3], [9, 3]]}"
